ID,ST_SMILES
2105903,"O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21
"
2105905,"Cc1nc(Cc2ccccc2)c2c(c1OCCCCNC(C)C)COC2
"
2105906,"CCCn1c(=O)c(CCCOC(=O)NC)nc2ccccc21
"
2105909,"C=CCSCC(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
"
2105913,"Cc1nc2ccccn2c(=O)c1CCN1CCC(Nc2nc3cccnc3n2Cc2ccco2)CC1
"
2105923,"Clc1ccc2oc(C(c3ccccc3Cl)n3ccnc3)cc2c1
"
2105926,"O=c1[nH]c2ccccc2c(=O)n1CCN1C[C@H]2C[C@H](c3ccc(F)cc3)[C@H]2C1
"
2105928,"CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC
"
2105932,"CC(Cc1ccccc1)NCCc1c2ccccc2nc2ccccc12
"
2105934,"CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)C2CC2)O1
"
2105937,"O=C1CCCCC1(CCN1CCCCCC1)C(=O)OCc1ccccc1
"
2105940,"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1
"
2105944,"Cc1c(C(C)OC(=O)CCC(=O)O)oc2cc(C3=CC(=O)OC3)ccc12
"
2105945,"CC(=O)N[C@@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](O)CC(=O)C(=O)O
"
2105947,"COc1ccc(-c2nnc(C)nc2-c2ccc(OC)cc2)cc1
"
2105953,"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1
"
2105960,"CC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
"
2105961,"CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C
"
2105974,"CC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
"
2105985,"CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N
"
2105986,"Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21
"
2106002,"Cc1cc(O)c(C2CCCCC2)c(C)c1I
"
2106004,"CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1
"
2106005,"CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1
"
2106007,"COCC(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
"
2106009,"CN1C[C@H](CC(C#N)C(N)=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
"
2106010,"Oc1cc2c(cc1O)C(COc1ccc(Cl)cc1)NCC2
"
2106016,"O=P(O)(O)O[C@@H]1[C@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OP(=O)(O)O
"
2106035,"Cc1c(C)c2c(c(C)c1OC(=O)C(C)(C)Oc1ccc(Cl)cc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
"
2106036,"CC(=O)C(=O)N[C@@H]1/C=C(C)/C=C/[C@@H](OC(=O)N2CCN(C)CC2)C/C=C(C)/C=C/[C@@H](O)C[C@H]2OC(=O)[C@]1(C)C(=O)[C@@H]2C
"
2106037,"CO[C@@H](C)[C@H]1C[C@H](C)[C@H]([C@@H](C)/C=C/[C@@H]2CC[C@@H](C)[C@H](/C(=C/[C@H]3CCC[C@@H](C)[C@@H]3[C@H](C)C(=O)C3C(=O)COC3=O)CO)O2)O1
"
2106046,"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)Cc4cc(OC(=O)c5ccccc5)cc(OC(=O)c5ccccc5)c4[C@H]3CC[C@@]21C
"
2106047,"C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(OCCN5CCOCC5)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
"
2106051,"CC1(C)[C@@H](OC(=O)[C@H]2CCCC[C@H]2C(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
"
2106054,"CC1=C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2C[C@@H](C)[C@]3(O)C(=O)COC(=O)c2cccc(S(=O)(=O)O)c2)[C@@]2(C)Cc3cnn(-c4ccccc4)c3C=C12
"
2106056,"COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC3(CCN(c4ccc(Cl)cc4)CC3)O2)[C@H]1c1cccc([N+](=O)[O-])c1
"
2106058,"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=CCS[C@H]12)c1csc(NC(=O)[C@H](C)N)n1
"
2106059,"C=CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
"
2106062,"C[N+](C)([O-])CC/C=C1\c2ccccc2C=Cc2c(Cl)cccc21
"
2106066,"CCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
"
2106071,"CN(C)[C@@H]1C(=O)C(C(=O)NCO)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12
"
2106072,"CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Cc1ccccc1
"
2106073,"CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC
"
2106082,"O=C(C(Cl)Cl)N(CCO)Cc1ccc(Cl)cc1Cl
"
2106084,"CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1
"
2106091,"CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C1c3ccccc3CCc3ccccc31)C2
"
2106101,"Nc1ncc(/C(=N/OC2CCNC2=O)C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(C[n+]4ccccc4)CS[C@H]23)s1
"
2106102,"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@H]12)c1csc(N)n1
"
2106104,"CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCc1cccnc1
"
2106106,"CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC
"
2106107,"Cc1cc(=O)oc2c(CN(CCO)CCO)c(O)c(O)cc12
"
2106109,"CN(C)CCSC(=O)N1c2ccccc2C(C)(C)c2ccccc21
"
2106110,"CN1C[C@H](COC(=O)N2CCCCCC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21
"
2106113,"CC(C)c1cc2ccccn2c1C(=O)c1ccc(OCCCNC(C)(C)C)cc1
"
2106114,"CCc1nc2ccccc2c(=O)n1-c1c(Cl)cccc1Cl
"
2106127,"CN1CCN(C(=O)c2cc(S(=O)(=O)N(C)C)ccc2N)CC1
"
2106128,"COc1cc2c(cc1OC)-c1cc(NC(C)(C)C)nc(=O)n1CC2
"
2106131,"CC(C)CCOC(=O)C(NCCN1CCCC1)c1ccccc1
"
2106134,"Cc1nn(C)c(C)c1NCCNCC(O)COc1ccccc1
"
2106137,"CCN(CC)CC(CN(CC)CC)C(c1ccccc1)C1CCCCC1
"
2106139,"CC(C(=O)OCC(=O)N1CCN(C)CC1)c1ccc(-c2ccccc2Cl)cc1
"
2106144,"CN1CCN(C(=O)/C=C2/c3ccccc3NC(=O)c3ccccc32)CC1
"
2106146,"O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O
"
2106150,"CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1
"
2106152,"O=C(N1CCCC1)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
"
2106156,"Clc1ccc(OCCO/C(=C\n2ccnc2)c2ccc(Cl)cc2Cl)cc1
"
2106157,"CCC(C(=O)OCCN1CCN(CCOC(=O)C(CC)c2ccccc2)CC1)c1ccccc1
"
2106158,"C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
"
2106161,"C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
"
2106163,"Oc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
"
2106169,"CC(O/N=C1\c2ncncc2-c2cc(Br)cc(Br)c21)C(=O)NCCN(C)C
"
2106204,"O=C(NCCc1ccc(O)c(O)c1)C12CC3CC(CC(C3)C1)C2
"
2106206,"CCN1CCCC1CNC(=O)c1cc(C(C)=O)ccc1OC
"
2106208,"CCNC1=Nc2ccc(Cl)cc2C(c2ccccc2)S1
"
2106211,"C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1
"
2106213,"NC(=O)C(CCN1CCCCC1)(c1ccccc1)c1ccccc1
"
2106214,"C=CCN1CC[C@]23c4c5ccc(OC(C)=O)c4O[C@H]2[C@@H](OC(C)=O)C=C[C@H]3[C@H]1C5
"
2106220,"CCC(=O)N(CC(C)N(C)CCc1ccccc1)c1ccccc1
"
2106227,"CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
"
2106228,"CCc1oc2ccccc2c1C(=O)c1ccc(OCCN(CC)CC)cc1
"
2106231,"CCOC(=O)C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O
"
2106233,"CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)c3cccnc3)CC[C@@H]12
"
2106239,"C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1
"
2106241,"COc1cc(C(=O)NC(COc2ccccc2)CN2CCCC2)cc(OC)c1OC
"
2106248,"CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)c(F)c(F)c1F
"
2106251,"CCN(CC)CCNC(=O)c1c(O)c2ccccc2oc1=O
"
2106253,"CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1
"
2106256,"CC(Cc1ccc(O)cc1)NCC(O)c1cc(N)cc(CO)c1
"
2106258,"CC(C)OC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12
"
2106261,"CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
"
2106262,"CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
"
2106263,"CCN(CC)CCCCNC(=O)c1ccccc1OC(C)=O
"
2106271,"COc1ccc(Cn2c(C)c(CCN)c3cc(OC(C)=O)ccc32)cc1
"
2106277,"C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C
"
2106278,"CC(CC1CCCCC1)NCCC(c1ccccc1)c1ccccc1
"
2106284,"CCOC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
"
2106286,"CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC
"
2106287,"CN(CCC1c2ccccc2COc2ccccc21)CC(O)COc1ccccc1
"
2106294,"O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl
"
2106295,"COc1ccc(CCNCC(O)COc2ccc(NN=C(C)C)nn2)cc1OC
"
2106296,"CCCC(=O)O[C@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
"
2106298,"CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O
"
2106300,"CCC(O)c1ccc(OCCNC(C)Cc2ccccc2)cc1
"
2106304,"CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1
"
2106307,"CCN(CC)C(=O)C1C2=C(CC(c3ccccc3)C1C(=O)O)CC(C)(C)CC2=O
"
2106316,"c1ccc(C(c2ccccc2)N2CCN(CCCC3(c4ccccc4)OCCO3)CC2)cc1
"
2106328,"CC(C)(Oc1ccc(Cl)cc1)C(=O)Oc1ccc(Cl)cc1
"
2106330,"C=CCN1CCN(CC(C)(C)COC(=O)C2=C(C)NC(C)=C(C(=O)OC)C2c2cccc([N+](=O)[O-])c2)CC1
"
2106332,"COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1
"
2106333,"O=C(O)CCCOc1c(I)cc(I)c(C(=O)N2CCOCC2)c1I
"
2106340,"CCN(CCCC(=O)N1CCC(C(=O)N(C)C)CC1)[C@@H](C)Cc1ccc(OC)cc1
"
2106341,"CO[C@@H]1C[C@@H](NC(=O)N(CCCl)N=O)[C@H](O)[C@@H](CO)O1
"
2106345,"CC(C)Oc1ccccc1-c1cc(=O)c2cc(C(=O)O)ccc2o1
"
2106346,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO
"
2106350,"COC1=C(C(=O)OCCN(C)C)[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2[C@H](C)O1
"
2106351,"CCOC(=O)Oc1ccc(CCNC(=O)[C@H](CCSC)NC(C)=O)cc1OC(=O)OCC
"
2106353,"C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](F)C[C@]2(C)[C@H]1C(=O)CO
"
2106354,"COc1ccc(C=Nc2ccnc3cc(OC)c(OC)cc23)cc1OC
"
2106357,"O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13
"
2106358,"COc1ccc(C(=O)c2c(C)n(CC(=O)O)c3cc(OC)ccc23)cc1
"
2106359,"COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl
"
2106360,"CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1
"
2106362,"Cn1c(=O)c2c(ncn2CCCN2CCC(C(=O)c3ccc(F)cc3)CC2)n(C)c1=O
"
2106363,"CCN1CCCC1CC(=O)Nc1cc(S(N)(=O)=O)ccc1OC
"
2106367,"NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)NS2(=O)=O
"
2106368,"CCc1cc(=O)oc2cc(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)ccc12
"
2106369,"CC(=O)Nc1c(I)c(NC(=O)CO)c(I)c(C(=O)O)c1I
"
2106370,"COc1ccnc(C[S+]([O-])c2nc3cc(-n4cccc4)ccc3[nH]2)c1C
"
2106381,"C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1
"
2106399,"CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O
"
2106405,"CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)C3=CC[C@@H]4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
"
2106411,"CC[C@@H](C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
"
2106423,"CCCC(=O)OCC(=O)[C@@]1(OC(=O)CCC)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C
"
2106427,"CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)O[C@H]1C
"
2106428,"CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4c3c(cn4C)C[C@H]21
"
2106430,"CCn1nc(C)c2c(OCCC(C)C)c(C(=O)NCCc3ccc(S(=O)(=O)NC(=O)NC4CCCCC4)cc3)cnc21
"
2106431,"O=C(N[C@H]1[C@H](OC(=O)c2cccnc2)O[C@H](COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1
"
2106432,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]2(C)[C@H]1C(=O)COC(=O)OC(C1CCCCC1)C1CCCCC1
"
2106439,"CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
"
2106447,"C/C=C/C1O[C@]2(C(=O)COC(=O)c3cccnc3)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@]4(C)[C@H]1[C@@H](O)C[C@]23C
"
2106449,"CC1=C[C@H]2C(=O)O[C@H]3C[C@@H](C/C=C(\C)[C@H](OCCc4ccc(N(C)S(C)(=O)=O)cc4)[C@@H](C)/C=C/C=C4\CO[C@H]([C@@H]1O)[C@@]42O)O[C@@]1(CC[C@H](C)[C@@H](C)O1)C3
"
2106450,"CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@H](OCCc3ccc(N(C)S(C)(=O)=O)cc3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
"
2106451,"COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COC(=O)CCN)C[C@@H]3O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]1F
"
2106460,"Clc1cc(-c2ccccc2)ccc1OCCCN1CCOCC1
"
2106468,"CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1
"
2106469,"Oc1cc(O)c2c(c1)O[C@H](c1ccc3c(c1)OC(c1ccccc1)(c1ccccc1)O3)[C@@H](O)C2
"
2106475,"COCOC(=O)[C@@H]1N2C(=O)[C@@H](N3C(=O)C(c4ccc(O)cc4)NC3(C)C)[C@H]2SC1(C)C
"
2106477,"CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H](N)c3ccc(O)c(Cl)c3)[C@H]2SC1
"
2106481,"COc1cc(C(=O)NCc2ccc(C)nc2N)cc(OC)c1OC
"
2106482,"CC(C)(C)C(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
"
2106490,"CCC(C(=O)SCCN(CC)CC)c1ccc(-c2ccccc2)cc1
"
2106492,"CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21
"
2106496,"COC(=O)C1Oc2ccc(Cl)cc2Cc2cc(Cl)ccc2O1
"
2106498,"O=C(/C=C/c1ccc2c(c1)OCO2)N1CCN(CC(=O)N2CCCC2)CC1
"
2106501,"O=C(O)Cc1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1
"
2106503,"CCOC(=O)N(c1cccc(C(=O)c2ccccc2)c1)S(=O)(=O)C(F)(F)F
"
2106504,"CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21
"
2106508,"O=C(CCn1nnc(-c2cccc(Br)c2)n1)N1CCCCC1
"
2106517,"CN(C)[C@@H]1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@H](O)[C@H]3C[C@@H]12
"
2106520,"CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C(Br)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
"
2106533,"C/C(=C(/CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
"
2106537,"Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1
"
2106538,"CCCC(=O)O[C@]1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
"
2106540,"CCOC(=O)C1(c2ccccc2)CCN(CC(O)c2ccccc2)CC1
"
2106549,"CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
"
2106554,"CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
"
2106560,"CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cn2)CC1
"
2106562,"CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1
"
2106564,"CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2N(C(=O)NC)C1=O
"
2106565,"CC(=O)Nc1c(Br)c(C(=O)O)c(Br)c(C(=O)NCCO)c1Br
"
2106571,"C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
"
2106578,"COc1cc(NC(C)CCCN/C(C)=C2\CCOC2=O)c2ncccc2c1
"
2106581,"CC(C)(Oc1ccc(C(O)c2ccc(Cl)cc2)cc1)C(=O)O
"
2106582,"CC(C)(Oc1ccc(Cl)cc1)C(=O)OC(COC(=O)c1cccnc1)COC(=O)c1cccnc1
"
2106586,"C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N
"
2106593,"CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1
"
2106600,"O=C1CN(/N=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)C(=O)N1
"
2106601,"Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)[C@@H](C)N
"
2106603,"CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1
"
2106604,"Cc1cc(C)[n+]([N-]C(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c(C)c1
"
2106605,"CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
"
2106606,"CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12
"
2106611,"Cc1cc(O)c(C(C)C)cc1/N=N/c1ccc(S(=O)(=O)c2ccc(/N=N/c3cc(C(C)C)c(O)cc3C)cc2)cc1
"
2106612,"CN1CCCC(C(=O)N2c3ccccc3NC(=O)c3cccnc32)C1
"
2106613,"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C
"
2106626,"CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl
"
2106641,"COc1ccccc1OCCOCCOCCN1CCCCC1
"
2106642,"CC(C)=CC(=O)O[C@H]1CC[C@]2(C=O)[C@H]3CC[C@]4(C)[C@@H](c5ccc(=O)oc5)CC[C@]4(O)[C@@H]3CC[C@]2(O)C1
"
2106648,"CCN(CC)CCO/N=C(/c1ccco1)c1ccc(OC)c(Cl)c1Cl
"
2106649,"CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1
"
2106650,"O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2
"
2106658,"CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C
"
2106664,"CCC(=O)O[C@@H]1C=C2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](OC(=O)CC)CC[C@@H]34)C2CC1
"
2106665,"OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
"
2106670,"C[C@H](N)C(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(OC(=O)N(CCCl)CCCl)ccc4[C@H]3CC[C@]12C
"
2106671,"C[C@]12C[C@H](O)[C@@H](N)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
"
2106679,"CC(Sc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)o1)C(=O)O
"
2106683,"CCCCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCCCC
"
2106685,"N#Cc1ccc(C(=O)c2ccc(S[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)cc2)cc1
"
2106687,"Clc1ccc(/C(=C/c2ccc(Cl)cc2Cl)Cn2ccnc2)cc1
"
2106688,"Cn1c(=O)c2c(ncn2CC(COC(=O)c2cccnc2)OC(=O)c2cccnc2)n(C)c1=O
"
2106689,"O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)N2Cc3ccccc3C2=O)cc1
"
2106693,"O=C(NN1CCCCCC1)NS(=O)(=O)c1ccc(Cl)cc1
"
2106696,"CCC1O[C@]2(C(C)=O)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@]4(C)[C@H]1CC[C@]23C
"
2106699,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COCc1ccccc1
"
2106703,"Oc1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1
"
2106704,"CC(C)(C)c1ccc(OC(=O)[C@H]2CC[C@H](CNC(=N)N)CC2)cc1
"
2106709,"O=C(CCCN1CCN(C(=O)OC2CCCCC2)CC1)c1ccc(F)cc1
"
2106717,"CCCCc1nnc(NS(=O)(=O)c2ccc(Cl)cc2)s1
"
2106728,"Cc1c(-c2ccccc2)oc2c(C(=O)OC(C)(C)CN3CCCCC3)cccc2c1=O
"
2106730,"CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CSCC1C(=O)O
"
2106736,"CCCn1c(=O)c2nc(C3(N)CCCC3)[nH]c2n(CCC)c1=O
"
2106741,"CNc1cc(OC)c(C(=O)NC2CN3CCC2CC3)cc1Cl
"
2106743,"O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1
"
2106745,"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)CCC(=O)O)CC3)cc21
"
